model_name	task_type	dataset	setting	seed	AUROC	AUPR	ACC	F1	MCC	Brier	ECE	NLL	loss	train_loss_final	test_loss	run_status	run_dir	source_file	schema_note
DLST-MDA	MDA	DLST-native	scaffold_cold	20	0.6654620632927197	0.6240826100305125	0.5685636856368563	0.396969696969697	0.1667679817192225	0.2878499942412478	0.2349932182963867	0.8159923667882576	0.8159923667882576			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	scaffold_cold	21	0.4617085486859198	0.4587682471821285	0.4735472679965308	0.1402266288951841	-0.0837762722043825	0.3965226066654684	0.3548019076420878	1.2299920471000387	1.2299920471000387			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	scaffold_cold	22	0.6397813744341323	0.558791242168501	0.4673151750972762	0.0352360817477096	-0.1470240036280483	0.3576310463312306	0.3609527144520381	1.0443842057427808	1.0443842057427808			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	scaffold_cold	23	0.6984573111661545	0.6338583573191121	0.5250121418164158	0.185	0.0907583397699277	0.3039827907020964	0.2778760456590224	0.8605666005308018	0.8605666005308018			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	scaffold_cold	24	0.5390915239563887	0.5885571126870649	0.590990990990991	0.4692127825409197	0.2048172239989219	0.3233865205051048	0.2442610774474504	1.0018628655991495	1.0018628655991495			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	0	0.58175310181182	0.5301910827914137	0.4663677130044843	0.1185185185185185	-0.1095357489916002	0.3601530630266895	0.3488917724049813	1.0135413468023704	1.0135413468023704			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	1	0.5524356139438086	0.5001574304388263	0.4959677419354839	0.1776315789473684	-0.0127411797859406	0.3635934373121002	0.3287505714312916	1.0268096168641698	1.0268096168641698			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	2	0.5743939613877196	0.5520293543653738	0.5220883534136547	0.45662100456621	0.045517934166458	0.2818487968831172	0.1921843105336149	0.7750689451577385	0.7750689451577385			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	3	0.6776438442791901	0.6383725576904831	0.5397236614853195	0.2566248256624825	0.1226078290263802	0.3260592442552488	0.2995443320304351	1.004206804718486	1.004206804718486			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	4	0.4197293257713806	0.4358377616842656	0.4434389140271493	0.0120481927710843	-0.2321992552397303	0.4460886453701812	0.4415787793748603	1.4765418228440417	1.4765418228440417			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	5	0.4374710820278935	0.4872250866336436	0.4451219512195122	0.1547987616099071	-0.1510408264247325	0.3980189451431007	0.3908895737514263	1.1403148373657248	1.1403148373657248			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	6	0.588948439794893	0.5435177955738227	0.5038071065989848	0.1871101871101871	0.0121479394742247	0.3537544976060651	0.3325767153631754	1.057322659880107	1.057322659880107			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	7	0.7214675855757957	0.6722560961423625	0.660427807486631	0.6186186186186187	0.3288572335054213	0.2394854484598982	0.1571805527219598	0.7341181856342055	0.7341181856342055			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	8	0.5259800295857988	0.543964834169605	0.5288461538461539	0.1764705882352941	0.1115133765994993	0.3951701271455351	0.3597949229003391	1.3560823215001316	1.3560823215001316			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	9	0.6516213032426065	0.6127266090664231	0.484251968503937	0.1656050955414012	-0.0487950036474266	0.3160227274695851	0.3215541509777586	0.94734091194909	0.94734091194909			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	10	0.5814285714285715	0.5739500339669056	0.5642857142857143	0.2988505747126437	0.1968183075783129	0.3762119866625297	0.3480983748017544	1.3090050635101005	1.3090050635101005			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	11	0.6657192288680178	0.5950316885494352	0.5010504201680672	0.1441441441441441	0.0038078456188115	0.3591930493277679	0.3589688014777615	1.1183118596735535	1.1183118596735535			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	12	0.7089435351241287	0.7067996987017802	0.6504424778761062	0.5269461077844312	0.3527912569399912	0.2743734859043321	0.244251743729115	0.8655121629200374	0.8655121629200374			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	13	0.5785680529300568	0.5391714499266821	0.5258152173913043	0.2462203023758099	0.0769950461360026	0.3779891811114648	0.352924160495446	1.1776397192092445	1.1776397192092445			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	14	0.6430152747470741	0.5691058569980392	0.476056338028169	0.0106382978723404	-0.1413284718479225	0.4315617976176029	0.4441839511565287	1.4455550133340962	1.4455550133340962			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	15	0.5147445772393626	0.4730557439768658	0.4800285306704707	0.3655352480417754	-0.0428296807291705	0.2955712392429759	0.2053340305169027	0.7991962562308282	0.7991962562308282			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	16	0.6384318499432264	0.5803132650939782	0.5560747663551402	0.418960244648318	0.1272086791082083	0.2913359815603853	0.2247243101010098	0.8192128965266081	0.8192128965266081			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	17	0.7654628027681661	0.7472613348078425	0.7132352941176471	0.6422018348623854	0.4646696066980927	0.2528372411452468	0.2486627604384386	0.8287525546630445	0.8287525546630445			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	18	0.4807874936080065	0.496098803054215	0.5042735042735043	0.064516129032258	0.0250863831692822	0.4150903292664116	0.4073195161982479	1.3465145379978367	1.3465145379978367			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	19	0.5828188928566265	0.5495188384360657	0.6007604562737643	0.5643153526970954	0.2044017569283355	0.2953279125116149	0.175423819548716	0.9486141305302382	0.9486141305302382			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	20	0.5092065070218013	0.5399814805614012	0.4923273657289002	0.279491833030853	-0.0190193673502865	0.3378012835528154	0.2802506190798509	0.9874743848476434	0.9874743848476434			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	21	0.6358967576979877	0.606934360431062	0.5993740219092332	0.5169811320754717	0.2114327517505748	0.2887724197306477	0.2087740217541753	0.8748288810062244	0.8748288810062244			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	22	0.6734491577507419	0.6137769008960635	0.5681233933161953	0.4473684210526316	0.1514774230464113	0.2689296495058638	0.2090453530199691	0.7674314777724625	0.7674314777724625			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	23	0.4806881430258053	0.4989546924181224	0.5357142857142857	0.2885572139303483	0.0993169793894458	0.386200663837248	0.3451608721967141	1.217539812435139	1.217539812435139			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
DLST-MDA	MDA	DLST-native	strict_cold	24	0.453145524488647	0.4785526452286862	0.5205479452054794	0.3203883495145631	0.0508547627715607	0.37265338521329	0.3051991559196684	1.2299734381872651	1.2299734381872651			PASS		formal_runs/dlst_native_fixedfinal_fullmetric_20260623/06_metrics/DLST_NATIVE_FIXEDFINAL_FULL125_RAW_METRICS.tsv	
MPHGNN	MDA	native	random	0	0.948281707690666	0.946254330848598	0.8812615955473099	0.8863232682060391	0.765564920650563	0.0904503006614403	0.0426623787566136	0.3005624161141184				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed0/audit_predictions/MPHGNN_STRICT_random_seed0_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	1	0.947877261884683	0.9464827325870422	0.87569573283859	0.877848678213309	0.7518587389100656	0.0897437354444027	0.0153411896784601	0.2933245271499678				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed1/audit_predictions/MPHGNN_STRICT_random_seed1_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	2	0.9505440226351968	0.9487462926243864	0.8794063079777366	0.8816029143897997	0.759335536561504	0.0875160166035718	0.0227567409034263	0.289871696434425				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed2/audit_predictions/MPHGNN_STRICT_random_seed2_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	3	0.9496378919251964	0.9475715758686996	0.884508348794063	0.8871771635704577	0.7698787593635529	0.0867901872548919	0.0202134475203214	0.2895856443957299				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed3/audit_predictions/MPHGNN_STRICT_random_seed3_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	4	0.9510525917231456	0.9493732825303346	0.8812615955473099	0.8809302325581395	0.76253500240632	0.0865948745010952	0.0223166529875232	0.2839671325470991				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed4/audit_predictions/MPHGNN_STRICT_random_seed4_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	5	0.9484477886280164	0.9461600871349168	0.87708719851577	0.8752941176470588	0.7544864275812223	0.0904960400335104	0.0330771579982914	0.2953829062271144				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed5/audit_predictions/MPHGNN_STRICT_random_seed5_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	6	0.9501318321222908	0.9488915702839296	0.864100185528757	0.8555938886150813	0.7333070744943381	0.0983476532646182	0.0668024469421261	0.3156922391897416				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed6/audit_predictions/MPHGNN_STRICT_random_seed6_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	7	0.9517444522082742	0.950234935686168	0.8863636363636364	0.889689329131022	0.7741358206934704	0.0858097521179625	0.0348123092159947	0.2883101681696715				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed7/audit_predictions/MPHGNN_STRICT_random_seed7_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	8	0.949248075010068	0.9469228123556904	0.87291280148423	0.8697718631178707	0.7466948338999209	0.0919522229488717	0.0439618396050249	0.2991151589579727				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed8/audit_predictions/MPHGNN_STRICT_random_seed8_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	9	0.9500475008691284	0.9480601996158592	0.8798701298701299	0.8802588996763754	0.7597562777088628	0.0872156836274796	0.0207755117246696	0.2863835519814844				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed9/audit_predictions/MPHGNN_STRICT_random_seed9_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	10	0.9503985942496412	0.9493295760375796	0.8854359925788498	0.8857010643220731	0.770880277204824	0.0871848243588584	0.027884755230948	0.286711189718334				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed10/audit_predictions/MPHGNN_STRICT_random_seed10_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	11	0.9503056577665644	0.9489074208235307	0.8812615955473099	0.8840579710144928	0.7634118824200683	0.0874842374052296	0.0204926398151328	0.2860960356608696				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed11/audit_predictions/MPHGNN_STRICT_random_seed11_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	12	0.9490295021702392	0.9468637247767592	0.8835807050092764	0.8876957494407159	0.7692297742853107	0.0887334876447934	0.0371332648488846	0.2972502603803075				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed12/audit_predictions/MPHGNN_STRICT_random_seed12_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	13	0.9460770477865628	0.9446131517745444	0.8692022263450835	0.8666035950804163	0.7389655266935515	0.0941294380730004	0.0320540256681366	0.3024780015060293				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed13/audit_predictions/MPHGNN_STRICT_random_seed13_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	14	0.9508589740500688	0.9493321540086778	0.8817254174397031	0.8839326354119252	0.7640036154261319	0.0869279684948554	0.0295941269155931	0.2905845775864092				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed14/audit_predictions/MPHGNN_STRICT_random_seed14_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	15	0.9503581496690428	0.9482393076983286	0.8724489795918368	0.8673420164013507	0.7471157553985993	0.0928031868403068	0.0482083640369311	0.2994823235563876				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed15/audit_predictions/MPHGNN_STRICT_random_seed15_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	16	0.9500079168115214	0.9476977089056507	0.8794063079777366	0.8818181818181818	0.7594454873048131	0.0878019918414377	0.0296991629585306	0.2926067455214508				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed16/audit_predictions/MPHGNN_STRICT_random_seed16_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	17	0.9513942193507524	0.949914936619371	0.8868274582560297	0.8886861313868614	0.7740866822891117	0.0855704542990988	0.0269780029799872	0.2910146702607842				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed17/audit_predictions/MPHGNN_STRICT_random_seed17_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	18	0.9502333738352822	0.9487300504025012	0.8673469387755102	0.8778821520068317	0.7458804384263522	0.0988419611942653	0.088600572471201	0.3434686578307218				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed18/audit_predictions/MPHGNN_STRICT_random_seed18_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	19	0.944995370386306	0.9412290454991352	0.8733766233766234	0.8775235531628535	0.7484713613911054	0.0916745404251735	0.0332192996206238	0.3062523394631935				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed19/audit_predictions/MPHGNN_STRICT_random_seed19_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	20	0.9514630611900688	0.9503163065316728	0.8752319109461967	0.8724513987671882	0.7511781169754498	0.0889956895748174	0.035947165194437	0.2906104392216032				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed20/audit_predictions/MPHGNN_STRICT_random_seed20_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	21	0.9479504063389566	0.94642081913747	0.87708719851577	0.8756452369779447	0.7543772865023315	0.0898150304906955	0.0284038759072109	0.2937386591278529				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed21/audit_predictions/MPHGNN_STRICT_random_seed21_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	22	0.9463214363161356	0.9438306525096252	0.8761595547309833	0.8739971684756961	0.7527626383880033	0.09229477301357	0.0303484387369653	0.2997269296999073				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed22/audit_predictions/MPHGNN_STRICT_random_seed22_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	23	0.9491895594466492	0.9473532904287064	0.8803339517625232	0.8827272727272727	0.7613023222370987	0.0875718007931859	0.0249726106059574	0.2885398199322256				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed23/audit_predictions/MPHGNN_STRICT_random_seed23_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	random	24	0.9488100688074184	0.9475628032261856	0.8724489795918368	0.8698532891623284	0.7454912734802708	0.0915567719933928	0.0316805588020733	0.2956245142865044				PASS	result/B-dataset/audit_adapted_fixedtest_random_seed24/audit_predictions/MPHGNN_STRICT_random_seed24_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	mirna_cold	0	0.9259302126200276	0.9290961390922328	0.5990740740740741	0.3358895705521472	0.3249653736889706	0.3105101891789789	0.3678492813877878	1.1058464331205082				PASS	result/B-dataset/audit_adapted_fixedtest_mirna_cold_seed0/audit_predictions/MPHGNN_STRICT_mirna_cold_seed0_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	mirna_cold	1	0.9248911179698216	0.92894146960929	0.6523148148148148	0.4737210932025227	0.4147938021218279	0.2757871366256047	0.3307017975844179	1.0473028106721198				PASS	result/B-dataset/audit_adapted_fixedtest_mirna_cold_seed1/audit_predictions/MPHGNN_STRICT_mirna_cold_seed1_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	mirna_cold	2	0.922994684499314	0.9271897712434244	0.5416666666666666	0.1538461538461538	0.2085144140570747	0.3636342459167482	0.4107840192463671	1.435794418269487				PASS	result/B-dataset/audit_adapted_fixedtest_mirna_cold_seed2/audit_predictions/MPHGNN_STRICT_mirna_cold_seed2_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	mirna_cold	3	0.925031721536351	0.9286297882483572	0.5388888888888889	0.1443298969072165	0.2011527472983273	0.3587874344682727	0.4075602748545389	1.3574947309425516				PASS	result/B-dataset/audit_adapted_fixedtest_mirna_cold_seed3/audit_predictions/MPHGNN_STRICT_mirna_cold_seed3_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	mirna_cold	4	0.9226946159122086	0.9266667459512244	0.5337962962962963	0.1266261925411968	0.1870252334558345	0.3925589169527297	0.4328583196954023	1.55301135664095				PASS	result/B-dataset/audit_adapted_fixedtest_mirna_cold_seed4/audit_predictions/MPHGNN_STRICT_mirna_cold_seed4_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	mirna_cold	5	0.921659807956104	0.9272368357568116	0.5300925925925926	0.1135371179039301	0.1761427063017187	0.3514402168253948	0.4043023147012178	1.2544209282334688				PASS	result/B-dataset/audit_adapted_fixedtest_mirna_cold_seed5/audit_predictions/MPHGNN_STRICT_mirna_cold_seed5_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
MPHGNN	MDA	native	mirna_cold	6	0.9210879629629628	0.9246454983347248	0.600925925925926	0.3409785932721713	0.3284622844467052	0.3005332609338139	0.3573399948108797	1.0899071360806318				PASS	result/B-dataset/audit_adapted_fixedtest_mirna_cold_seed6/audit_predictions/MPHGNN_STRICT_mirna_cold_seed6_predictions.tsv	formal_runs/native_mda_audit_20260601/MPHGNN_STRICT_FORMAL_GUARD_20260614/table_exports/MPHGNN_ADAPTED_FIXEDTEST_E10_FULL25_raw_metrics.tsv	loss unavailable; not imputed
