model_name	task_type	dataset	setting	seed	AUROC	AUPR	ACC	F1	MCC	Brier	ECE	NLL	loss	train_loss_final	test_loss	run_status	run_dir	source_file	schema_note	upstream_source
Bi-SGTAR	CDA	Dataset1	circrna_cold	11	0.5018360285290587	0.5066569494253699	0.46638655462184875	0.4773662551440329	-0.0672863110252489	0.25014614735946555	0.04082233727980063	0.6934403254529753	0.22425217926502228			PASS	04_formal_runs/circrna_cold/seed_11/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	12	0.5067186240257995	0.56623037195214	0.4959016393442623	0.5287356321839081	-0.00827747638348822	0.24986655054821041	0.011197420295144674	0.6928798884672577	0.22374819219112396			PASS	04_formal_runs/circrna_cold/seed_12/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	13	0.4880692709366118	0.5171216369355174	0.491869918699187	0.48559670781893005	-0.016265001215808886	0.2502334132912362	0.014997795708780374	0.6936143049270647	0.2234964519739151			PASS	04_formal_runs/circrna_cold/seed_13/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	14	0.5153691106072058	0.5663762628065094	0.5158730158730159	0.5378787878787878	0.03189099154899599	0.2498496092766757	0.008582434365673634	0.6928463595288584	0.2239605337381363			PASS	04_formal_runs/circrna_cold/seed_14/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	15	0.4666319857312723	0.5076079946709977	0.46551724137931033	0.4959349593495935	-0.06947334742918748	0.25063393170054904	0.04184215271781228	0.6944157331952286	0.22841840982437134			PASS	04_formal_runs/circrna_cold/seed_15/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	16	0.5277169691405974	0.5436058617084436	0.5126050420168067	0.532258064516129	0.025299570627764046	0.24962313770916275	0.004649970711780222	0.6923932655567727	0.22067829966545105			PASS	04_formal_runs/circrna_cold/seed_16/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	17	0.4622802734375	0.47808877111388315	0.48046875	0.5092250922509225	-0.039333515491635766	0.2508238579932824	0.026821220875717686	0.6947957022663103	0.2303742915391922			PASS	04_formal_runs/circrna_cold/seed_17/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	18	0.5278604005552251	0.5133569152806263	0.516260162601626	0.5258964143426295	0.032547227745205964	0.24990774556086992	0.008891795103142908	0.6929637011295873	0.22730250656604767			PASS	04_formal_runs/circrna_cold/seed_18/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	19	0.4763705103969754	0.5119841081377987	0.45217391304347826	0.4661016949152542	-0.09578262852211514	0.2503187817254396	0.0554194511278816	0.6937848963892137	0.2243480384349823			PASS	04_formal_runs/circrna_cold/seed_19/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	20	0.5274699907663897	0.5271501961631169	0.5219298245614035	0.5439330543933054	0.044065264923923174	0.24969578255186226	0.014305709877557912	0.6925388603277712	0.22391970455646515			PASS	04_formal_runs/circrna_cold/seed_20/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	21	0.5047607421875	0.5077206356156125	0.51171875	0.5387453874538746	0.02360010929498146	0.2505723927382496	0.004270252189599024	0.6942952007767256	0.22733330726623535			PASS	04_formal_runs/circrna_cold/seed_21/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	22	0.5503029336734694	0.5960948766695284	0.5491071428571429	0.5627705627705628	0.09840667431338064	0.24923502911574946	0.0403213091194629	0.6916162013994064	0.22134064137935638			PASS	04_formal_runs/circrna_cold/seed_22/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	23	0.4355470279583366	0.4879157211202267	0.45132743362831856	0.48760330578512395	-0.09833586964587555	0.2511174592962752	0.05572739876477069	0.6953828321606178	0.22607435286045074			PASS	04_formal_runs/circrna_cold/seed_23/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	24	0.4509937845775562	0.47617885850787744	0.4297520661157025	0.4566929133858268	-0.14119192256787733	0.2506343222264634	0.07688815263677234	0.6944161793878821	0.22714371979236603			PASS	04_formal_runs/circrna_cold/seed_24/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	disease_cold	0	0.47931652801234337	0.5504306609232891	0.6187214611872146	0.7085514834205934	0.3015519002769958	0.2500483543122657	0.11700107340943319	0.6932439051889467	0.24686653912067413			PASS	04_formal_runs/disease_cold/seed_0/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	disease_cold	1	0.506951449497829	0.5797750559439142	0.6622516556291391	0.7357512953367875	0.39050333529249576	0.24978974818789915	0.16023385041202137	0.6927265362349182	0.23550546169281006			PASS	04_formal_runs/disease_cold/seed_1/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	disease_cold	2	0.470534169550173	0.551458533994394	0.6360294117647058	0.7044776119402985	0.3069825970018189	0.25026995630141496	0.13364175225005426	0.6936871704318279	0.23458197712898254			PASS	04_formal_runs/disease_cold/seed_2/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
